Date,Open,High,Low,Close,Adj Close,Volume
2015-08-03,108.620003,108.949997,107.889999,108.739998,108.739998,250700
2015-08-04,109.209999,109.709999,107.660004,109.309998,109.309998,258700
2015-08-05,108.160004,112.400002,108.040001,111.250000,111.250000,434900
2015-08-06,111.010002,112.000000,102.470001,104.589996,104.589996,703400
2015-08-07,104.019997,104.500000,91.690002,94.129997,94.129997,1032200
2015-08-10,93.989998,97.489998,93.989998,95.779999,95.779999,477800
2015-08-11,94.379997,96.019997,91.919998,93.610001,93.610001,400600
2015-08-12,91.989998,96.790001,91.099998,96.000000,96.000000,355200
2015-08-13,96.669998,98.300003,93.230003,93.650002,93.650002,393000
2015-08-14,93.790001,95.870003,91.220001,93.839996,93.839996,253200
2015-08-17,92.989998,97.620003,92.199997,97.580002,97.580002,247500
2015-08-18,97.000000,98.400002,94.809998,96.199997,96.199997,320900
2015-08-19,95.389999,97.459999,94.379997,95.889999,95.889999,294400
2015-08-20,94.889999,95.790001,86.620003,86.730003,86.730003,456500
2015-08-21,84.839996,88.470001,83.519997,84.599998,84.599998,576600
2015-08-24,78.500000,85.389999,71.629997,83.180000,83.180000,748900
2015-08-25,86.559998,88.860001,85.180000,86.059998,86.059998,487600
2015-08-26,88.309998,91.010002,85.410004,90.889999,90.889999,355900
2015-08-27,92.000000,95.989998,91.000000,94.250000,94.250000,407800
2015-08-28,93.510002,95.639999,93.099998,95.040001,95.040001,326100
2015-08-31,94.860001,96.589996,91.720001,91.940002,91.940002,235800
2015-09-01,89.790001,91.389999,87.779999,88.480003,88.480003,414500
2015-09-02,89.489998,92.459999,88.510002,92.419998,92.419998,227100
2015-09-03,93.209999,93.989998,88.160004,88.940002,88.940002,238200
2015-09-04,88.019997,90.300003,87.500000,89.849998,89.849998,183100
2015-09-08,91.680000,94.489998,90.300003,94.169998,94.169998,213100
2015-09-09,95.269997,95.709999,92.250000,92.580002,92.580002,301100
2015-09-10,92.269997,94.339996,91.720001,93.360001,93.360001,231100
2015-09-11,93.110001,95.209999,91.510002,94.949997,94.949997,264000
2015-09-14,95.489998,95.540001,93.000000,94.150002,94.150002,202000
2015-09-15,94.029999,97.980003,93.519997,97.220001,97.220001,259800
2015-09-16,97.519997,98.610001,95.000000,96.830002,96.830002,244400
2015-09-17,97.650002,102.480003,96.790001,101.680000,101.680000,304300
2015-09-18,100.000000,102.349998,100.000000,101.940002,101.940002,411900
2015-09-21,103.000000,103.940002,96.110001,97.900002,97.900002,397700
2015-09-22,96.199997,97.790001,94.510002,96.709999,96.709999,351000
2015-09-23,96.930000,99.040001,94.120003,98.190002,98.190002,180600
2015-09-24,97.489998,98.000000,92.500000,97.180000,97.180000,336700
2015-09-25,98.419998,98.790001,89.320000,91.730003,91.730003,507800
2015-09-28,91.199997,92.209999,79.720001,82.419998,82.419998,738500
2015-09-29,82.040001,86.300003,79.660004,82.099998,82.099998,534700
2015-09-30,84.760002,88.699997,81.519997,85.650002,85.650002,531900
2015-10-01,85.480003,86.699997,81.129997,84.459999,84.459999,407200
2015-10-02,82.900002,89.669998,82.900002,89.449997,89.449997,390200
2015-10-05,90.330002,91.790001,85.980003,89.239998,89.239998,248600
2015-10-06,88.269997,89.139999,81.790001,85.690002,85.690002,349700
2015-10-07,86.070000,89.949997,82.370003,88.339996,88.339996,396600
2015-10-08,87.930000,89.970001,83.370003,86.419998,86.419998,298600
2015-10-09,86.400002,90.010002,85.300003,88.540001,88.540001,224800
2015-10-12,89.529999,91.370003,88.019997,90.269997,90.269997,183000
2015-10-13,89.360001,92.690002,87.120003,87.199997,87.199997,219300
2015-10-14,88.190002,90.809998,87.080002,88.830002,88.830002,269800
2015-10-15,88.599998,95.480003,87.510002,95.220001,95.220001,325200
2015-10-16,95.180000,97.209999,91.730003,93.080002,93.080002,291500
2015-10-19,92.699997,95.580002,90.470001,93.330002,93.330002,276200
2015-10-20,93.570000,93.570000,85.709999,86.250000,86.250000,503600
2015-10-21,87.110001,90.440002,84.489998,89.029999,89.029999,415500
2015-10-22,89.860001,90.099998,84.949997,87.099998,87.099998,326400
2015-10-23,86.980003,89.919998,85.500000,89.300003,89.300003,417000
2015-10-26,89.019997,91.639999,87.730003,90.589996,90.589996,236000
2015-10-27,90.449997,92.989998,89.599998,91.019997,91.019997,281400
2015-10-28,91.779999,93.290001,89.529999,92.040001,92.040001,372100
2015-10-29,92.570000,94.410004,90.089996,91.449997,91.449997,310800
2015-10-30,91.379997,92.610001,90.050003,90.349998,90.349998,307900
2015-11-02,90.849998,96.000000,90.550003,95.070000,95.070000,479600
2015-11-03,94.290001,96.830002,92.500000,94.570000,94.570000,251200
2015-11-04,94.760002,97.559998,93.370003,96.099998,96.099998,348100
2015-11-05,95.870003,97.769997,92.660004,95.000000,95.000000,199100
2015-11-06,95.209999,95.849998,91.860001,94.260002,94.260002,221300
2015-11-09,95.949997,96.580002,93.449997,96.029999,96.029999,311100
2015-11-10,91.139999,102.760002,90.660004,99.099998,99.099998,852600
2015-11-11,99.709999,102.489998,97.379997,97.699997,97.699997,424400
2015-11-12,97.070000,97.989998,94.000000,94.330002,94.330002,337500
2015-11-13,94.029999,99.820000,93.370003,98.550003,98.550003,388800
2015-11-16,98.169998,100.480003,96.790001,99.800003,99.800003,401300
2015-11-17,100.589996,102.489998,98.949997,100.830002,100.830002,263100
2015-11-18,101.559998,106.580002,101.209999,106.279999,106.279999,478300
2015-11-19,106.800003,106.800003,100.019997,102.150002,102.150002,408800
2015-11-20,102.000000,104.989998,101.910004,103.000000,103.000000,254300
2015-11-23,102.989998,106.040001,101.720001,103.260002,103.260002,401000
2015-11-24,102.699997,103.769997,100.209999,102.300003,102.300003,303800
2015-11-25,102.239998,106.050003,102.239998,104.620003,104.620003,339700
2015-11-27,105.120003,106.580002,104.129997,105.970001,105.970001,80300
2015-11-30,105.449997,107.779999,104.480003,107.080002,107.080002,359700
2015-12-01,108.000000,108.949997,104.919998,108.510002,108.510002,494000
2015-12-02,108.660004,109.940002,106.849998,107.220001,107.220001,273100
2015-12-03,108.070000,108.250000,102.970001,104.790001,104.790001,237400
2015-12-04,105.489998,107.849998,104.379997,107.190002,107.190002,201200
2015-12-07,106.860001,107.949997,104.260002,105.580002,105.580002,243700
2015-12-08,104.129997,109.989998,103.720001,109.339996,109.339996,294600
2015-12-09,109.080002,109.080002,106.519997,107.220001,107.220001,308500
2015-12-10,107.110001,110.000000,107.110001,108.989998,108.989998,223300
2015-12-11,107.480003,109.019997,102.699997,103.050003,103.050003,322700
2015-12-14,103.209999,104.739998,100.500000,104.239998,104.239998,226200
2015-12-15,105.709999,108.000000,104.400002,106.169998,106.169998,318400
2015-12-16,107.360001,111.820000,106.440002,111.379997,111.379997,371500
2015-12-17,111.889999,114.000000,110.480003,111.849998,111.849998,406700
2015-12-18,111.650002,111.650002,107.279999,110.040001,110.040001,684700
2015-12-21,110.339996,111.470001,106.800003,107.879997,107.879997,264500
2015-12-22,108.820000,109.029999,105.500000,107.330002,107.330002,146400
2015-12-23,108.400002,108.559998,106.699997,107.379997,107.379997,156700
2015-12-24,107.150002,109.139999,107.089996,108.360001,108.360001,72200
2015-12-28,107.500000,107.940002,105.330002,106.589996,106.589996,153100
2015-12-29,107.330002,113.000000,106.820000,110.839996,110.839996,298100
2015-12-30,110.519997,111.769997,108.019997,108.169998,108.169998,215500
2015-12-31,107.769997,109.739998,106.500000,108.419998,108.419998,281200
2016-01-04,106.059998,107.260002,101.919998,102.470001,102.470001,377900
2016-01-05,102.699997,103.559998,100.099998,100.650002,100.650002,320400
2016-01-06,99.169998,103.510002,98.269997,102.019997,102.019997,355400
2016-01-07,99.440002,103.750000,98.500000,98.620003,98.620003,456800
2016-01-08,99.430000,101.230003,97.349998,97.919998,97.919998,437900
2016-01-11,98.570000,99.010002,91.550003,93.400002,93.400002,462100
2016-01-12,94.910004,98.000000,94.129997,97.839996,97.839996,491800
2016-01-13,98.180000,98.239998,94.500000,95.550003,95.550003,746500
2016-01-14,95.959999,99.180000,93.870003,98.720001,98.720001,760800
2016-01-15,95.669998,98.360001,94.019997,97.099998,97.099998,625700
2016-01-19,98.419998,99.190002,91.790001,94.739998,94.739998,546600
2016-01-20,92.629997,100.809998,91.989998,99.330002,99.330002,591800
2016-01-21,99.370003,101.349998,96.610001,97.699997,97.699997,376600
2016-01-22,99.989998,103.769997,99.730003,102.570000,102.570000,572700
2016-01-25,102.570000,105.980003,101.209999,101.599998,101.599998,468000
2016-01-26,101.970001,105.279999,99.589996,104.339996,104.339996,479800
2016-01-27,104.180000,105.760002,98.389999,99.370003,99.370003,419400
2016-01-28,100.279999,100.900002,95.760002,98.019997,98.019997,388400
2016-01-29,97.739998,100.050003,96.169998,99.970001,99.970001,426000
2016-02-01,99.510002,101.820000,97.040001,101.150002,101.150002,503200
2016-02-02,100.150002,100.199997,97.199997,98.500000,98.500000,342000
2016-02-03,99.059998,101.599998,93.779999,101.269997,101.269997,558300
2016-02-04,101.139999,104.489998,97.709999,98.940002,98.940002,428500
2016-02-05,98.699997,100.500000,92.059998,92.500000,92.500000,545400
2016-02-08,91.089996,93.320000,87.269997,88.790001,88.790001,564100
2016-02-09,87.610001,93.709999,86.889999,89.580002,89.580002,450700
2016-02-10,90.480003,92.870003,86.209999,88.260002,88.260002,481100
2016-02-11,89.769997,90.470001,82.059998,85.790001,85.790001,656600
2016-02-12,86.790001,87.059998,84.540001,85.970001,85.970001,562200
2016-02-16,86.900002,90.459999,86.900002,89.080002,89.080002,548900
2016-02-17,89.699997,91.180000,88.510002,90.360001,90.360001,502700
2016-02-18,91.139999,92.870003,88.860001,89.470001,89.470001,452600
2016-02-19,88.809998,89.940002,87.110001,89.839996,89.839996,698500
2016-02-22,91.730003,93.970001,89.550003,92.830002,92.830002,390700
2016-02-23,92.220001,94.300003,91.760002,91.910004,91.910004,306200
2016-02-24,90.849998,93.169998,88.519997,92.360001,92.360001,201000
2016-02-25,92.970001,94.889999,91.629997,94.230003,94.230003,348700
2016-02-26,94.510002,100.339996,94.510002,97.279999,97.279999,621400
2016-02-29,97.519997,98.209999,91.639999,92.279999,92.279999,557700
2016-03-01,92.790001,95.389999,91.720001,95.290001,95.290001,403400
2016-03-02,94.910004,98.099998,94.860001,97.540001,97.540001,463900
2016-03-03,99.000000,99.690002,95.800003,97.559998,97.559998,297400
2016-03-04,97.489998,101.250000,96.529999,99.949997,99.949997,338700
2016-03-07,99.019997,102.980003,96.919998,102.290001,102.290001,342700
2016-03-08,102.000000,102.489998,98.849998,99.250000,99.250000,341200
2016-03-09,99.510002,100.339996,95.500000,99.400002,99.400002,389700
2016-03-10,100.180000,101.980003,95.910004,97.089996,97.089996,258900
2016-03-11,99.389999,102.809998,98.120003,101.830002,101.830002,545300
2016-03-14,101.910004,102.830002,100.629997,101.070000,101.070000,276600
2016-03-15,99.830002,101.120003,97.669998,97.750000,97.750000,422400
2016-03-16,97.500000,98.879997,95.050003,97.470001,97.470001,349400
2016-03-17,96.699997,98.480003,94.300003,97.220001,97.220001,471600
2016-03-18,97.260002,99.639999,95.050003,98.970001,98.970001,501900
2016-03-21,98.080002,102.250000,97.559998,100.459999,100.459999,248500
2016-03-22,99.699997,104.529999,99.699997,104.279999,104.279999,425100
2016-03-23,103.589996,105.290001,100.800003,101.169998,101.169998,370300
2016-03-24,100.370003,103.959999,98.610001,102.510002,102.510002,355100
2016-03-28,103.389999,104.209999,100.809998,102.519997,102.519997,267700
2016-03-29,102.070000,104.980003,101.150002,104.849998,104.849998,369800
2016-03-30,105.000000,107.489998,103.199997,104.959999,104.959999,307600
2016-03-31,105.480003,108.790001,105.150002,107.089996,107.089996,405200
2016-04-01,106.269997,111.459999,105.919998,110.879997,110.879997,338600
2016-04-04,111.010002,113.940002,110.559998,111.650002,111.650002,305400
2016-04-05,110.940002,112.480003,110.059998,110.940002,110.940002,278200
2016-04-06,111.330002,117.370003,111.330002,117.279999,117.279999,455500
2016-04-07,116.519997,118.540001,114.599998,116.290001,116.290001,401000
2016-04-08,117.290001,117.510002,113.110001,116.279999,116.279999,386100
2016-04-11,117.000000,117.010002,113.949997,115.209999,115.209999,261900
2016-04-12,114.980003,117.970001,114.169998,117.809998,117.809998,577500
2016-04-13,119.860001,123.000000,118.849998,121.419998,121.419998,759200
2016-04-14,122.339996,124.160004,120.300003,124.010002,124.010002,557300
2016-04-15,124.239998,125.349998,122.559998,124.589996,124.589996,387300
2016-04-18,124.339996,126.559998,123.500000,126.339996,126.339996,467100
2016-04-19,127.199997,128.000000,125.180000,127.949997,127.949997,432300
2016-04-20,128.729996,129.149994,127.209999,128.100006,128.100006,434300
2016-04-21,128.699997,130.889999,126.870003,130.369995,130.369995,446700
2016-04-22,130.080002,131.839996,127.239998,130.190002,130.190002,330700
2016-04-25,130.009995,130.889999,128.000000,130.110001,130.110001,452100
2016-04-26,130.080002,130.440002,125.599998,126.059998,126.059998,467300
2016-04-27,125.669998,125.669998,122.639999,123.970001,123.970001,596800
2016-04-28,123.779999,126.379997,122.599998,123.120003,123.120003,510400
2016-04-29,123.139999,123.650002,119.290001,120.870003,120.870003,419800
2016-05-02,121.879997,123.260002,119.699997,123.019997,123.019997,380400
2016-05-03,122.019997,122.370003,119.250000,119.900002,119.900002,492000
2016-05-04,124.489998,124.559998,117.959999,120.389999,120.389999,629500
2016-05-05,120.489998,120.849998,116.629997,118.239998,118.239998,440100
2016-05-06,117.410004,119.230003,114.529999,119.169998,119.169998,400100
2016-05-09,119.910004,122.949997,119.379997,121.550003,121.550003,412700
2016-05-10,121.800003,122.559998,118.000000,119.230003,119.230003,309200
2016-05-11,119.209999,119.730003,116.150002,116.370003,116.370003,259300
2016-05-12,116.919998,117.720001,114.540001,116.620003,116.620003,501200
2016-05-13,116.129997,118.459999,115.839996,117.389999,117.389999,246200
2016-05-16,117.800003,120.879997,117.360001,119.660004,119.660004,404300
2016-05-17,119.480003,120.000000,117.419998,118.599998,118.599998,312300
2016-05-18,117.849998,121.419998,117.849998,120.330002,120.330002,298100
2016-05-19,119.589996,121.300003,114.769997,117.169998,117.169998,290600
2016-05-20,117.779999,119.419998,115.949997,118.000000,118.000000,280200
2016-05-23,118.279999,120.430000,118.019997,119.300003,119.300003,361700
2016-05-24,119.839996,121.290001,119.080002,120.750000,120.750000,326200
2016-05-25,121.290001,124.070000,120.449997,122.559998,122.559998,373100
2016-05-26,122.680000,123.360001,121.019997,121.959999,121.959999,228300
2016-05-27,121.519997,122.919998,120.480003,122.809998,122.809998,238600
2016-05-31,123.589996,124.900002,118.889999,119.589996,119.589996,401600
2016-06-01,119.000000,119.269997,116.050003,117.800003,117.800003,450400
2016-06-02,117.220001,120.660004,117.080002,119.160004,119.160004,307100
2016-06-03,118.760002,119.080002,115.559998,118.070000,118.070000,265100
2016-06-06,118.190002,118.230003,112.949997,116.709999,116.709999,315400
2016-06-07,116.129997,116.239998,113.250000,115.269997,115.269997,403600
2016-06-08,115.809998,118.900002,115.040001,118.339996,118.339996,288700
2016-06-09,118.099998,119.080002,114.919998,115.080002,115.080002,170200
2016-06-10,113.849998,114.570000,112.680000,113.739998,113.739998,353900
2016-06-13,113.010002,115.169998,112.760002,113.059998,113.059998,219300
2016-06-14,112.669998,116.070000,112.150002,115.650002,115.650002,332900
2016-06-15,116.500000,117.180000,114.540001,114.949997,114.949997,281300
2016-06-16,114.800003,116.430000,113.870003,115.750000,115.750000,277100
2016-06-17,116.059998,116.059998,111.500000,112.389999,112.389999,515100
2016-06-20,113.730003,115.639999,113.540001,114.910004,114.910004,355300
2016-06-21,115.019997,115.040001,112.889999,113.989998,113.989998,231300
2016-06-22,113.760002,116.849998,112.879997,113.830002,113.830002,344800
2016-06-23,114.809998,115.599998,113.809998,115.110001,115.110001,243300
2016-06-24,111.040001,114.500000,110.010002,111.790001,111.790001,539400
2016-06-27,111.099998,115.519997,109.620003,113.120003,113.120003,449000
2016-06-28,114.930000,117.720001,113.690002,117.639999,117.639999,391500
2016-06-29,118.870003,121.980003,117.709999,121.419998,121.419998,597100
2016-06-30,121.610001,121.610001,118.070000,119.269997,119.269997,425200
2016-07-01,119.269997,122.769997,119.019997,122.120003,122.120003,320200
2016-07-05,122.099998,123.470001,121.010002,122.769997,122.769997,310000
2016-07-06,122.309998,124.750000,121.760002,123.750000,123.750000,282900
2016-07-07,124.779999,124.820000,121.050003,123.730003,123.730003,286500
2016-07-08,123.529999,126.169998,122.699997,125.860001,125.860001,319600
2016-07-11,126.699997,127.589996,124.860001,126.760002,126.760002,652400
2016-07-12,129.500000,129.960007,127.019997,128.330002,128.330002,402700
2016-07-13,128.970001,129.000000,124.730003,124.919998,124.919998,442900
2016-07-14,127.570000,129.330002,125.629997,128.720001,128.720001,675500
2016-07-15,129.470001,129.679993,125.529999,126.029999,126.029999,270600
2016-07-18,124.949997,126.379997,124.769997,126.000000,126.000000,267300
2016-07-19,126.150002,128.869995,125.209999,128.050003,128.050003,398300
2016-07-20,129.190002,135.990005,128.399994,135.119995,135.119995,999700
2016-07-21,136.179993,138.940002,130.500000,131.960007,131.960007,521200
2016-07-22,131.809998,134.690002,131.580002,132.550003,132.550003,308100
2016-07-25,132.820007,134.309998,131.679993,133.600006,133.600006,254300
2016-07-26,133.600006,135.000000,132.190002,134.250000,134.250000,404500
2016-07-27,134.809998,136.190002,133.539993,136.070007,136.070007,256100
2016-07-28,136.500000,138.639999,134.710007,134.889999,134.889999,343600
2016-07-29,134.550003,136.309998,132.690002,134.880005,134.880005,513800
2016-08-01,135.940002,139.789993,134.880005,138.529999,138.529999,394100
2016-08-02,138.550003,139.190002,132.589996,132.679993,132.679993,471100
2016-08-03,132.820007,133.619995,131.880005,133.139999,133.139999,390500
2016-08-04,133.869995,136.639999,131.020004,132.410004,132.410004,536200
2016-08-05,130.000000,130.059998,119.160004,123.300003,123.300003,1316300
2016-08-08,123.260002,123.919998,117.150002,117.459999,117.459999,713800
2016-08-09,116.480003,117.000000,115.000000,115.589996,115.589996,555800
2016-08-10,114.639999,115.199997,113.029999,113.349998,113.349998,392200
2016-08-11,113.440002,115.779999,112.760002,114.709999,114.709999,416300
2016-08-12,113.930000,115.309998,113.410004,113.940002,113.940002,270300
2016-08-15,114.019997,114.739998,113.199997,113.470001,113.470001,280200
2016-08-16,113.190002,113.250000,110.419998,110.919998,110.919998,292100
2016-08-17,111.309998,111.309998,107.290001,108.589996,108.589996,433100
2016-08-18,108.800003,108.910004,107.199997,107.589996,107.589996,266700
2016-08-19,107.080002,107.449997,106.080002,106.480003,106.480003,374100
2016-08-22,106.080002,107.800003,105.989998,106.820000,106.820000,434400
2016-08-23,106.050003,108.580002,106.050003,108.070000,108.070000,294600
2016-08-24,108.419998,108.970001,101.690002,102.400002,102.400002,557000
2016-08-25,101.400002,105.989998,101.000000,103.650002,103.650002,471400
2016-08-26,103.430000,106.370003,102.239998,103.550003,103.550003,261500
2016-08-29,103.440002,105.000000,102.870003,103.410004,103.410004,259000
2016-08-30,103.500000,104.430000,102.500000,104.309998,104.309998,372400
2016-08-31,103.849998,103.930000,102.169998,103.309998,103.309998,297300
2016-09-01,103.790001,107.330002,103.010002,107.040001,107.040001,406400
2016-09-02,107.330002,108.250000,105.879997,106.190002,106.190002,358900
2016-09-06,106.830002,108.949997,106.360001,108.040001,108.040001,359700
2016-09-07,110.040001,116.900002,110.040001,114.260002,114.260002,674700
2016-09-08,113.900002,114.949997,111.790001,114.250000,114.250000,268800
2016-09-09,112.779999,113.209999,110.160004,110.820000,110.820000,381300
2016-09-12,110.510002,113.910004,110.099998,113.730003,113.730003,269000
2016-09-13,112.730003,113.500000,110.510002,111.540001,111.540001,388400
2016-09-14,112.089996,115.500000,112.070000,115.400002,115.400002,439000
2016-09-15,115.400002,115.629997,113.760002,115.080002,115.080002,209600
2016-09-16,115.150002,116.230003,114.339996,115.540001,115.540001,410300
2016-09-19,116.519997,117.000000,115.239998,115.599998,115.599998,246000
2016-09-20,116.290001,117.849998,115.519997,117.139999,117.139999,283100
2016-09-21,117.769997,118.650002,114.120003,116.959999,116.959999,396200
2016-09-22,117.239998,118.440002,115.930000,118.160004,118.160004,204300
2016-09-23,117.709999,118.040001,115.720001,115.779999,115.779999,192600
2016-09-26,115.660004,116.199997,112.849998,113.089996,113.089996,221300
2016-09-27,109.000000,109.250000,97.220001,99.639999,99.639999,2829000
2016-09-28,99.629997,102.830002,99.320000,102.440002,102.440002,822900
2016-09-29,102.180000,102.489998,100.769997,102.010002,102.010002,477200
2016-09-30,102.790001,102.790001,100.800003,102.059998,102.059998,345900
2016-10-03,101.410004,102.070000,100.300003,101.809998,101.809998,337500
2016-10-04,102.000000,102.959999,100.330002,100.570000,100.570000,233000
2016-10-05,102.400002,103.239998,100.930000,101.279999,101.279999,356100
2016-10-06,100.110001,100.889999,98.059998,98.540001,98.540001,411000
2016-10-07,98.309998,99.239998,96.519997,97.320000,97.320000,488500
2016-10-10,98.269997,101.980003,98.110001,101.580002,101.580002,338200
2016-10-11,100.529999,101.650002,98.129997,98.320000,98.320000,305900
2016-10-12,98.550003,99.489998,95.169998,95.669998,95.669998,419900
2016-10-13,95.230003,96.589996,94.180000,95.940002,95.940002,259900
2016-10-14,96.230003,96.269997,93.019997,93.139999,93.139999,301600
2016-10-17,92.300003,94.400002,91.230003,93.410004,93.410004,517300
2016-10-18,94.599998,95.940002,93.980003,94.540001,94.540001,211500
2016-10-19,94.769997,95.279999,93.370003,94.290001,94.290001,194800
2016-10-20,93.570000,96.709999,92.800003,95.639999,95.639999,348200
2016-10-21,95.410004,95.800003,93.059998,93.510002,93.510002,239500
2016-10-24,93.510002,95.239998,93.389999,93.989998,93.989998,241300
2016-10-25,93.699997,94.930000,92.930000,93.290001,93.290001,201400
2016-10-26,93.440002,96.169998,92.690002,95.150002,95.150002,400200
2016-10-27,95.930000,95.930000,93.230003,93.339996,93.339996,330400
2016-10-28,92.870003,96.139999,91.419998,95.080002,95.080002,296600
2016-10-31,95.059998,96.849998,94.010002,95.730003,95.730003,242900
2016-11-01,96.019997,96.440002,93.830002,95.970001,95.970001,174900
2016-11-02,95.540001,96.160004,93.860001,93.949997,93.949997,193000
2016-11-03,94.580002,94.709999,90.209999,91.160004,91.160004,519500
2016-11-04,88.000000,97.000000,87.500000,91.389999,91.389999,783800
2016-11-07,92.779999,94.389999,91.360001,93.910004,93.910004,450500
2016-11-08,93.050003,97.209999,92.110001,96.860001,96.860001,423400
2016-11-09,95.959999,105.570000,95.639999,104.769997,104.769997,945400
2016-11-10,105.989998,108.000000,103.669998,105.599998,105.599998,536500
2016-11-11,105.370003,107.339996,104.339996,106.849998,106.849998,552500
2016-11-14,107.970001,110.830002,105.400002,109.449997,109.449997,416900
2016-11-15,109.129997,109.699997,103.500000,106.180000,106.180000,434000
2016-11-16,105.190002,106.550003,103.650002,103.849998,103.849998,326100
2016-11-17,104.599998,106.139999,103.459999,105.540001,105.540001,276900
2016-11-18,106.029999,106.169998,104.410004,105.750000,105.750000,216200
2016-11-21,105.550003,107.500000,104.980003,107.309998,107.309998,247900
2016-11-22,107.690002,107.820000,105.410004,106.790001,106.790001,269900
2016-11-23,103.040001,107.019997,102.150002,106.830002,106.830002,500900
2016-11-25,107.480003,107.480003,105.000000,106.769997,106.769997,144100
2016-11-28,106.110001,106.290001,103.720001,104.910004,104.910004,325500
2016-11-29,104.699997,106.769997,103.519997,105.360001,105.360001,243100
2016-11-30,106.239998,106.720001,103.629997,104.400002,104.400002,269900
2016-12-01,105.110001,105.110001,102.010002,103.489998,103.489998,367300
2016-12-02,103.110001,105.680000,102.150002,104.120003,104.120003,194000
2016-12-05,104.629997,108.769997,104.209999,106.510002,106.510002,299600
2016-12-06,106.400002,107.260002,104.599998,105.870003,105.870003,299300
2016-12-07,104.790001,104.790001,99.599998,102.589996,102.589996,328400
2016-12-08,102.400002,103.680000,100.250000,103.629997,103.629997,251200
2016-12-09,104.470001,107.559998,103.279999,104.480003,104.480003,277600
2016-12-12,104.220001,106.809998,103.760002,106.750000,106.750000,244900
2016-12-13,107.379997,109.330002,106.389999,107.680000,107.680000,268500
2016-12-14,107.500000,108.279999,106.500000,107.389999,107.389999,300800
2016-12-15,108.029999,108.470001,107.169998,108.089996,108.089996,397300
2016-12-16,107.660004,109.449997,105.629997,105.910004,105.910004,478900
2016-12-19,106.389999,108.680000,105.830002,106.220001,106.220001,179800
2016-12-20,107.059998,108.419998,105.790001,108.099998,108.099998,176600
2016-12-21,108.070000,109.430000,103.849998,104.089996,104.089996,591000
2016-12-22,104.620003,105.589996,99.650002,100.510002,100.510002,534900
2016-12-23,100.500000,103.860001,100.269997,103.650002,103.650002,187100
2016-12-27,104.220001,105.580002,102.290001,103.099998,103.099998,218200
2016-12-28,103.709999,103.709999,101.269997,101.809998,101.809998,166000
2016-12-29,101.559998,103.129997,101.000000,101.589996,101.589996,150400
2016-12-30,101.629997,102.730003,100.959999,101.610001,101.610001,196800
2017-01-03,102.599998,104.360001,101.879997,102.500000,102.500000,255300
2017-01-04,103.040001,106.360001,102.820000,105.650002,105.650002,783500
2017-01-05,106.230003,108.300003,105.980003,107.849998,107.849998,305300
2017-01-06,107.910004,109.879997,107.529999,107.610001,107.610001,254100
2017-01-09,108.309998,108.879997,106.610001,107.629997,107.629997,353300
2017-01-10,108.589996,109.669998,106.669998,109.370003,109.370003,230300
2017-01-11,109.550003,109.550003,104.620003,105.820000,105.820000,279000
2017-01-12,105.089996,107.239998,105.029999,106.410004,106.410004,208900
2017-01-13,106.480003,108.000000,105.190002,105.620003,105.620003,188900
2017-01-17,105.580002,106.519997,101.000000,101.459999,101.459999,344800
2017-01-18,101.500000,102.129997,100.639999,102.029999,102.029999,291500
2017-01-19,102.320000,102.320000,100.900002,101.260002,101.260002,155500
2017-01-20,102.269997,105.110001,102.040001,103.180000,103.180000,396600
2017-01-23,103.489998,103.489998,101.989998,102.970001,102.970001,274400
2017-01-24,103.010002,103.120003,101.760002,102.129997,102.129997,290300
2017-01-25,102.949997,103.550003,102.080002,103.410004,103.410004,382300
2017-01-26,103.589996,104.209999,102.800003,103.059998,103.059998,191800
2017-01-27,103.330002,104.160004,102.209999,102.709999,102.709999,158400
2017-01-30,102.080002,102.220001,100.580002,101.139999,101.139999,181900
2017-01-31,100.519997,106.510002,100.519997,106.010002,106.010002,316000
2017-02-01,106.160004,106.970001,105.160004,105.989998,105.989998,229900
2017-02-02,106.150002,106.150002,103.169998,103.980003,103.980003,291200
2017-02-03,104.190002,107.889999,103.580002,107.559998,107.559998,241000
2017-02-06,107.129997,108.209999,106.610001,107.750000,107.750000,138900
2017-02-07,107.699997,109.010002,105.980003,107.839996,107.839996,217100
2017-02-08,107.029999,108.360001,106.180000,107.300003,107.300003,131900
2017-02-09,107.339996,109.959999,107.339996,107.989998,107.989998,250700
2017-02-10,108.300003,108.300003,106.889999,106.940002,106.940002,238800
2017-02-13,107.489998,107.589996,106.699997,107.150002,107.150002,191500
2017-02-14,107.000000,107.269997,106.309998,107.019997,107.019997,233300
2017-02-15,101.980003,104.930000,100.949997,104.279999,104.279999,556800
2017-02-16,104.279999,105.480003,102.320000,105.330002,105.330002,266700
2017-02-17,105.029999,107.059998,103.400002,105.709999,105.709999,234900
2017-02-21,105.970001,106.510002,103.650002,105.309998,105.309998,175800
2017-02-22,105.180000,105.180000,102.610001,103.269997,103.269997,230500
2017-02-23,103.440002,103.919998,100.080002,102.839996,102.839996,412600
2017-02-24,98.000000,100.480003,95.080002,100.379997,100.379997,750800
2017-02-27,101.089996,107.940002,99.290001,107.379997,107.379997,989900
2017-02-28,107.260002,107.940002,104.239998,104.629997,104.629997,607900
2017-03-01,106.019997,106.970001,102.000000,103.150002,103.150002,393700
2017-03-02,102.809998,103.970001,101.430000,101.959999,101.959999,500700
